pair,contact_times
device43<->device57,4
device24<->device6,4
device25<->device10,4
device39<->device50,4
device11<->device0,4
device3<->device28,4
device2<->device26,4
device19<->device27,4
device49<->device60,4
device60<->device53,4
device5<->device30,4
device42<->device40,4
device45<->device54,4
device8<->device31,4
device20<->device19,4
device91<->device81,4
device62<->device60,4
device31<->device25,4
device63<->device60,4
device3<->device27,4
device20<->device7,4
device12<->device4,4
device40<->device58,4
device91<->device73,4
device48<->device38,4
device27<->device23,4
device87<->device77,4
device62<->device55,4
device52<->device35,4
device6<->device13,4
device96<->device78,4
device98<->device70,4
device65<->device45,4
device16<->device26,4
device85<->device73,4
device46<->device59,4
device64<->device44,4
device30<->device11,4
device35<->device62,4
device76<->device73,4
device57<->device34,4
device30<->device13,4
device1<->device26,4
device30<->device14,4
device19<->device22,4
device48<->device55,4
device3<->device31,4
device98<->device73,4
device72<->device97,4
device44<->device61,4
device52<->device50,4
device62<->device35,4
device40<->device57,4
device87<->device84,4
device30<->device17,4
device12<->device32,4
device78<->device70,4
device19<->device10,4
device13<->device26,4
device24<->device10,4
device70<->device97,4
device41<->device58,4
device86<->device66,4
device34<->device48,4
device84<->device68,4
device3<->device23,4
device89<->device77,4
device65<->device35,4
device41<->device50,4
device26<->device15,4
device45<->device56,4
device34<->device60,4
device30<->device7,4
device0<->device26,4
device96<->device79,4
device55<->device50,4
device77<->device79,4
device34<->device51,4
device72<->device89,4
device50<->device62,4
device42<->device38,4
device61<->device39,4
device43<->device51,4
device36<->device62,4
device6<->device28,4
device91<->device80,4
device62<->device42,4
device79<->device96,4
device82<->device83,4
device11<->device9,4
device7<->device31,4
device6<->device3,4
device73<->device89,4
device71<->device93,4
device57<->device50,4
device88<->device97,4
device30<->device2,4
device99<->device95,4
device3<->device9,4
device91<->device82,4
device28<->device8,4
device44<->device51,4
device98<->device96,4
device69<->device71,4
device69<->device74,4
device81<->device99,4
device21<->device30,4
device37<->device61,4
device66<->device88,4
device79<->device99,4
device11<->device14,4
device30<->device29,4
device79<->device70,4
device10<->device4,4
device88<->device87,4
device69<->device67,4
device20<->device12,4
device75<->device91,4
device20<->device24,4
device8<->device7,4
device5<->device15,4
device16<->device22,4
device3<->device19,4
device47<->device40,4
device79<->device74,4
device40<->device62,4
device86<->device94,4
device1<->device14,4
device37<->device42,4
device25<->device32,4
device19<->device13,4
device4<->device18,4
device21<->device1,4
device97<->device90,4
device34<->device35,4
device8<->device9,4
device33<->device51,4
device32<->device1,4
device62<->device38,4
device35<->device56,4
device92<->device69,4
device2<->device22,4
device31<->device19,4
device47<->device62,4
device74<->device85,4
device59<->device65,4
device49<->device50,4
device94<->device97,4
device85<->device77,4
device60<->device56,4
device11<->device18,4
device62<->device33,4
device93<->device97,4
device1<->device5,4
device91<->device92,4
device12<->device21,4
device5<->device9,4
device20<->device23,4
device7<->device27,4
device77<->device71,4
device88<->device81,4
device7<->device14,4
device40<->device63,4
device6<->device29,4
device83<->device85,4
device85<->device80,4
device16<->device7,4
device60<->device62,4
device74<->device99,4
device95<->device97,4
device64<->device53,4
device38<->device50,4
device41<->device43,4
device57<->device65,4
device64<->device60,4
device92<->device87,4
device0<->device9,4
device52<->device56,4
device67<->device71,4
device34<->device33,4
device33<->device38,4
device7<->device23,4
device44<->device43,4
device53<->device46,4
device10<->device22,4
device43<->device47,3
device6<->device7,3
device17<->device11,3
device62<->device61,3
device23<->device7,3
device51<->device52,3
device23<->device32,3
device67<->device86,3
device9<->device2,3
device96<->device91,3
device87<->device99,3
device91<->device67,3
device42<->device36,3
device32<->device12,3
device88<->device82,3
device91<->device83,3
device49<->device44,3
device52<->device59,3
device55<->device60,3
device67<->device84,3
device39<->device52,3
device78<->device82,3
device25<->device19,3
device88<->device93,3
device9<->device12,3
device89<->device91,3
device25<->device4,3
device32<->device17,3
device59<->device52,3
device5<->device20,3
device73<->device74,3
device17<->device13,3
device36<->device39,3
device3<->device7,3
device42<->device56,3
device79<->device69,3
device81<->device70,3
device34<->device61,3
device4<->device13,3
device28<->device16,3
device48<->device54,3
device93<->device81,3
device26<->device11,3
device71<->device84,3
device36<->device46,3
device84<->device89,3
device35<->device46,3
device93<->device80,3
device44<->device48,3
device28<->device6,3
device49<->device58,3
device34<->device49,3
device4<->device26,3
device52<->device38,3
device99<->device78,3
device98<->device74,3
device22<->device11,3
device65<->device43,3
device55<->device63,3
device81<->device79,3
device43<->device33,3
device26<->device17,3
device33<->device64,3
device94<->device66,3
device16<->device19,3
device84<->device73,3
device62<->device53,3
device21<->device4,3
device12<->device30,3
device69<->device87,3
device31<->device22,3
device17<->device3,3
device51<->device47,3
device68<->device70,3
device25<->device30,3
device58<->device39,3
device19<->device20,3
device21<->device14,3
device31<->device10,3
device93<->device86,3
device96<->device90,3
device1<->device16,3
device61<->device48,3
device53<->device43,3
device2<->device4,3
device96<->device66,3
device77<->device86,3
device55<->device42,3
device87<->device66,3
device85<->device82,3
device72<->device85,3
device61<->device62,3
device36<->device58,3
device10<->device32,3
device9<->device6,3
device28<->device26,3
device15<->device11,3
device12<->device5,3
device46<->device52,3
device90<->device88,3
device25<->device31,3
device68<->device96,3
device61<->device56,3
device7<->device15,3
device21<->device32,3
device84<->device93,3
device25<->device18,3
device46<->device48,3
device69<->device88,3
device37<->device60,3
device9<->device32,3
device61<->device50,3
device93<->device74,3
device57<->device38,3
device74<->device80,3
device51<->device39,3
device24<->device20,3
device67<->device77,3
device25<->device8,3
device18<->device6,3
device24<->device17,3
device65<->device46,3
device49<->device38,3
device14<->device19,3
device44<->device45,3
device5<->device24,3
device70<->device98,3
device77<->device91,3
device55<->device33,3
device68<->device91,3
device1<->device31,3
device17<->device0,3
device0<->device14,3
device56<->device50,3
device28<->device32,3
device97<->device91,3
device4<->device8,3
device54<->device43,3
device82<->device85,3
device52<->device63,3
device17<->device5,3
device70<->device92,3
device83<->device69,3
device45<->device64,3
device27<->device24,3
device27<->device16,3
device74<->device76,3
device27<->device28,3
device75<->device79,3
device73<->device81,3
device46<->device47,3
device36<->device53,3
device31<->device5,3
device52<->device37,3
device36<->device35,3
device26<->device28,3
device29<->device23,3
device53<->device42,3
device58<->device43,3
device8<->device25,3
device93<->device87,3
device75<->device92,3
device17<->device9,3
device24<->device19,3
device19<->device30,3
device87<->device82,3
device44<->device53,3
device80<->device75,3
device30<->device23,3
device18<->device5,3
device54<->device48,3
device87<->device71,3
device31<->device21,3
device50<->device54,3
device43<->device54,3
device61<->device49,3
device80<->device92,3
device32<->device11,3
device77<->device95,3
device11<->device17,3
device36<->device52,3
device46<->device36,3
device42<->device47,3
device22<->device21,3
device70<->device76,3
device50<->device65,3
device62<->device41,3
device73<->device97,3
device54<->device59,3
device94<->device69,3
device67<->device99,3
device52<->device42,3
device79<->device75,3
device51<->device50,3
device63<->device40,3
device41<->device42,3
device18<->device11,3
device39<->device38,3
device89<->device83,3
device80<->device87,3
device53<->device50,3
device86<->device91,3
device13<->device4,3
device47<->device54,3
device8<->device30,3
device18<->device7,3
device73<->device93,3
device94<->device86,3
device49<->device53,3
device94<->device85,3
device8<->device32,3
device98<->device67,3
device42<->device33,3
device17<->device27,3
device82<->device73,3
device78<->device69,3
device49<->device48,3
device93<->device79,3
device53<->device65,3
device97<->device68,3
device51<->device53,3
device84<->device97,3
device6<->device25,3
device19<->device24,3
device76<->device85,3
device62<->device34,3
device40<->device53,3
device23<->device13,3
device62<->device65,3
device94<->device78,3
device95<->device67,3
device91<->device68,3
device75<->device89,3
device17<->device20,3
device41<->device60,3
device83<->device94,3
device76<->device97,3
device11<->device3,3
device48<->device58,3
device34<->device41,3
device1<->device28,3
device57<->device40,3
device46<->device63,3
device66<->device82,3
device75<->device95,3
device67<->device66,3
device29<->device2,3
device14<->device32,3
device38<->device48,3
device32<->device2,3
device68<->device90,3
device79<->device77,3
device72<->device75,3
device23<->device30,3
device75<->device77,3
device25<->device3,3
device55<->device38,3
device96<->device73,3
device66<->device76,3
device40<->device36,3
device45<->device58,3
device77<->device89,3
device15<->device16,3
device62<->device40,3
device10<->device9,3
device24<->device8,3
device8<->device12,3
device26<->device16,3
device31<->device15,3
device15<->device32,3
device48<->device37,3
device67<->device75,3
device18<->device28,3
device76<->device81,3
device18<->device29,3
device58<->device38,3
device1<->device8,3
device71<->device87,3
device70<->device90,3
device43<->device35,3
device75<->device68,3
device93<->device66,3
device99<->device83,3
device78<->device84,3
device60<->device65,3
device56<->device47,3
device5<->device18,3
device96<->device92,3
device17<->device22,3
device74<->device97,3
device51<->device34,3
device7<->device30,3
device76<->device70,3
device30<->device6,3
device64<->device35,3
device72<->device71,3
device25<->device26,3
device86<->device87,3
device73<->device71,3
device70<->device96,3
device25<->device24,3
device29<->device15,3
device86<->device90,3
device67<->device91,3
device1<->device9,3
device20<->device2,3
device82<->device84,3
device25<->device1,3
device51<->device41,3
device38<->device35,3
device43<->device56,3
device7<->device13,3
device81<->device67,3
device26<->device5,3
device61<->device51,3
device85<->device66,3
device54<->device52,3
device36<->device47,3
device68<->device93,3
device14<->device15,3
device21<->device27,3
device87<->device69,3
device65<->device64,3
device7<->device28,3
device91<->device88,3
device66<->device79,3
device9<->device1,3
device85<->device88,3
device26<->device1,3
device94<->device99,3
device30<->device0,3
device18<->device3,3
device76<->device99,3
device4<->device7,3
device89<->device94,3
device54<->device44,3
device65<->device60,3
device22<->device28,3
device0<->device12,3
device7<->device24,3
device13<->device8,3
device57<->device52,3
device8<->device0,3
device77<->device67,3
device20<->device29,3
device80<->device81,3
device81<->device82,3
device38<->device58,3
device53<->device59,3
device72<->device93,3
device98<->device77,3
device71<->device96,3
device81<->device91,3
device77<->device75,3
device43<->device55,3
device96<->device68,3
device95<->device89,3
device37<->device57,3
device93<->device72,3
device9<->device0,3
device77<->device66,3
device49<->device42,3
device92<->device89,3
device43<->device60,3
device35<->device47,3
device80<->device97,3
device11<->device32,3
device58<->device37,3
device93<->device73,3
device92<->device97,3
device83<->device92,3
device87<->device96,3
device99<->device75,3
device3<->device14,3
device89<->device97,3
device30<->device1,3
device14<->device27,3
device22<->device27,3
device56<->device57,3
device42<->device57,3
device49<->device54,3
device78<->device81,3
device24<->device25,3
device44<->device59,3
device18<->device20,3
device16<->device20,3
device38<->device42,3
device18<->device16,3
device45<->device62,3
device86<->device67,3
device4<->device16,3
device67<->device85,3
device7<->device8,3
device3<->device4,3
device68<->device78,3
device47<->device49,3
device6<->device32,3
device42<->device35,3
device59<->device38,3
device66<->device97,3
device83<->device82,3
device40<->device44,3
device52<->device62,3
device0<->device15,3
device34<->device57,3
device63<->device41,3
device9<->device15,3
device66<->device96,3
device31<->device32,3
device1<->device27,3
device57<->device36,3
device59<->device63,3
device99<->device71,3
device38<->device56,3
device70<->device93,3
device85<->device83,3
device0<->device30,3
device90<->device86,3
device12<->device15,3
device58<->device36,3
device35<->device65,3
device91<->device85,3
device34<->device39,3
device66<->device98,3
device79<->device92,3
device50<->device59,3
device22<->device30,3
device31<->device11,3
device7<->device6,3
device59<->device39,3
device68<->device98,3
device56<->device42,3
device90<->device77,3
device80<->device72,3
device36<->device42,3
device94<->device88,3
device92<->device71,3
device64<->device62,3
device76<->device71,3
device87<->device70,3
device57<->device39,3
device99<->device68,3
device65<->device55,3
device17<->device28,3
device64<->device33,3
device62<->device57,3
device59<->device43,3
device69<->device96,3
device71<->device97,3
device69<->device72,3
device98<->device86,3
device86<->device75,3
device31<->device4,3
device55<->device65,3
device40<->device52,3
device98<->device79,3
device49<->device52,3
device40<->device50,3
device37<->device56,3
device39<->device40,3
device22<->device32,3
device57<->device33,3
device48<->device59,3
device33<->device62,3
device35<->device51,3
device37<->device58,3
device68<->device73,3
device45<->device40,3
device31<->device30,3
device45<->device63,3
device0<->device22,3
device22<->device3,3
device48<->device43,3
device74<->device67,3
device86<->device98,3
device99<->device70,3
device2<->device27,3
device7<->device18,3
device14<->device5,3
device26<->device24,3
device97<->device94,3
device69<->device90,3
device94<->device96,3
device1<->device11,3
device68<->device71,3
device18<->device24,3
device27<->device29,3
device12<->device16,3
device85<->device67,3
device55<->device62,3
device17<->device7,3
device8<->device1,3
device31<->device1,3
device2<->device11,3
device94<->device67,3
device68<->device88,3
device69<->device82,3
device5<->device6,3
device71<->device83,3
device11<->device30,3
device23<->device5,3
device43<->device34,3
device78<->device93,3
device13<->device14,3
device57<->device58,3
device91<->device97,3
device42<->device65,3
device59<->device56,3
device60<->device52,3
device70<->device88,3
device84<->device94,3
device23<->device26,3
device12<->device11,3
device85<->device79,3
device26<->device25,3
device33<->device63,3
device21<->device24,3
device14<->device29,3
device5<->device32,3
device98<->device80,3
device9<->device24,3
device73<->device68,3
device58<->device59,3
device28<->device24,3
device64<->device43,3
device55<->device36,3
device91<->device89,3
device87<->device83,3
device62<->device39,3
device9<->device13,3
device41<->device35,3
device99<->device69,3
device50<->device55,3
device5<->device12,3
device16<->device2,3
device94<->device82,3
device17<->device30,3
device76<->device78,3
device28<->device5,3
device77<->device69,3
device6<->device0,3
device71<->device82,3
device18<->device31,3
device99<->device84,3
device15<->device3,3
device18<->device26,3
device51<->device59,3
device10<->device21,3
device99<->device93,3
device63<->device35,3
device16<->device12,3
device63<->device49,3
device38<->device52,3
device72<->device95,3
device8<->device19,3
device59<->device53,3
device42<->device44,3
device5<->device4,3
device60<->device49,3
device22<->device17,3
device41<->device40,3
device0<->device32,3
device44<->device36,3
device63<->device50,3
device85<->device95,3
device56<->device45,3
device61<->device65,3
device33<->device61,3
device89<->device82,3
device73<->device75,3
device27<->device9,3
device65<->device56,3
device15<->device29,3
device28<->device17,3
device20<->device3,3
device80<->device67,3
device81<->device71,3
device15<->device20,3
device89<->device68,3
device73<->device82,3
device12<->device9,3
device13<->device6,3
device40<->device64,2
device76<->device80,2
device9<->device31,2
device87<->device80,2
device52<->device60,2
device95<->device99,2
device53<->device40,2
device83<->device80,2
device54<->device56,2
device32<->device10,2
device35<->device63,2
device0<->device10,2
device0<->device28,2
device48<->device52,2
device14<->device12,2
device93<->device98,2
device61<->device46,2
device35<->device54,2
device14<->device28,2
device65<->device37,2
device67<->device78,2
device64<->device45,2
device14<->device21,2
device98<->device93,2
device1<->device15,2
device36<->device34,2
device61<->device43,2
device11<->device21,2
device54<->device37,2
device14<->device9,2
device84<->device98,2
device32<->device3,2
device99<->device96,2
device84<->device91,2
device57<->device64,2
device4<->device30,2
device82<->device87,2
device34<->device65,2
device96<->device80,2
device19<->device12,2
device23<->device16,2
device30<->device24,2
device52<->device44,2
device18<->device25,2
device37<->device47,2
device24<->device11,2
device40<->device43,2
device35<->device60,2
device41<->device65,2
device0<->device20,2
device46<->device34,2
device9<->device14,2
device87<->device81,2
device1<->device32,2
device66<->device90,2
device44<->device37,2
device24<->device31,2
device71<->device77,2
device18<->device1,2
device66<->device70,2
device94<->device75,2
device30<->device32,2
device95<->device80,2
device12<->device2,2
device1<->device17,2
device80<->device73,2
device39<->device60,2
device1<->device7,2
device46<->device58,2
device14<->device2,2
device22<->device14,2
device59<->device44,2
device67<->device97,2
device9<->device7,2
device9<->device5,2
device32<->device13,2
device9<->device23,2
device73<->device70,2
device45<->device52,2
device79<->device71,2
device33<->device55,2
device13<->device24,2
device27<->device21,2
device6<->device11,2
device45<->device59,2
device15<->device27,2
device82<->device80,2
device87<->device75,2
device59<->device47,2
device96<->device77,2
device88<->device68,2
device89<->device71,2
device56<->device40,2
device79<->device73,2
device68<->device69,2
device17<->device4,2
device49<->device65,2
device99<->device74,2
device60<->device40,2
device81<->device83,2
device57<->device47,2
device72<->device73,2
device20<->device15,2
device8<->device18,2
device90<->device84,2
device60<->device59,2
device82<->device92,2
device70<->device71,2
device95<->device87,2
device69<->device79,2
device28<->device13,2
device81<->device92,2
device40<->device48,2
device94<->device74,2
device17<->device12,2
device35<->device34,2
device89<->device96,2
device23<->device22,2
device29<->device13,2
device36<->device56,2
device80<->device95,2
device59<->device54,2
device12<->device28,2
device86<->device89,2
device19<->device28,2
device59<->device55,2
device50<->device42,2
device96<->device86,2
device34<->device59,2
device18<->device17,2
device26<->device30,2
device88<->device89,2
device35<->device61,2
device17<->device32,2
device94<->device77,2
device73<->device96,2
device81<->device97,2
device57<->device54,2
device2<->device7,2
device87<->device78,2
device91<->device77,2
device25<->device0,2
device97<->device82,2
device63<->device39,2
device74<->device89,2
device86<->device99,2
device21<->device19,2
device69<->device66,2
device88<->device84,2
device76<->device84,2
device54<->device41,2
device70<->device69,2
device47<->device55,2
device4<->device0,2
device36<->device45,2
device36<->device41,2
device77<->device90,2
device60<->device58,2
device80<->device66,2
device39<->device44,2
device1<->device3,2
device64<->device52,2
device9<->device16,2
device16<->device11,2
device57<->device56,2
device45<->device48,2
device3<->device1,2
device66<->device87,2
device10<->device31,2
device41<->device64,2
device63<->device36,2
device89<->device67,2
device52<->device48,2
device80<->device79,2
device21<->device10,2
device97<->device86,2
device13<->device3,2
device38<->device49,2
device0<->device3,2
device36<->device51,2
device91<->device99,2
device51<->device57,2
device16<->device18,2
device19<->device5,2
device98<->device92,2
device74<->device90,2
device8<->device15,2
device49<->device55,2
device70<->device80,2
device1<->device0,2
device33<->device37,2
device31<->device26,2
device55<->device57,2
device17<->device25,2
device94<->device68,2
device10<->device16,2
device40<->device47,2
device5<->device1,2
device1<->device21,2
device37<->device39,2
device97<->device79,2
device10<->device28,2
device67<->device82,2
device97<->device75,2
device8<->device23,2
device37<->device50,2
device48<->device36,2
device49<->device40,2
device92<->device77,2
device75<->device87,2
device49<->device64,2
device71<->device80,2
device59<->device46,2
device5<->device28,2
device56<->device52,2
device72<->device81,2
device65<->device34,2
device81<->device75,2
device77<->device84,2
device34<->device56,2
device36<->device48,2
device6<->device23,2
device47<->device34,2
device25<->device17,2
device32<->device20,2
device98<->device84,2
device45<->device65,2
device18<->device9,2
device0<->device18,2
device25<->device9,2
device77<->device82,2
device98<->device87,2
device81<->device84,2
device72<->device66,2
device25<->device16,2
device9<->device10,2
device3<->device17,2
device34<->device55,2
device40<->device61,2
device29<->device32,2
device39<->device42,2
device78<->device99,2
device7<->device25,2
device97<->device88,2
device98<->device89,2
device46<->device37,2
device84<->device72,2
device2<->device5,2
device54<->device55,2
device59<->device41,2
device26<->device4,2
device54<->device53,2
device92<->device95,2
device23<->device15,2
device86<->device95,2
device16<->device13,2
device45<->device38,2
device49<->device37,2
device61<->device57,2
device50<->device43,2
device20<->device18,2
device43<->device41,2
device84<->device99,2
device95<->device71,2
device93<->device96,2
device83<->device97,2
device4<->device25,2
device59<->device57,2
device30<->device26,2
device6<->device17,2
device9<->device3,2
device82<->device66,2
device96<->device83,2
device58<->device40,2
device42<->device63,2
device54<->device39,2
device98<->device76,2
device8<->device20,2
device99<->device77,2
device56<->device64,2
device3<->device2,2
device86<->device97,2
device6<->device4,2
device61<->device41,2
device36<->device38,2
device36<->device64,2
device67<->device93,2
device17<->device10,2
device48<->device34,2
device39<->device55,2
device21<->device15,2
device32<->device9,2
device95<->device93,2
device51<->device44,2
device64<->device56,2
device65<->device33,2
device60<->device61,2
device64<->device40,2
device90<->device66,2
device10<->device24,2
device40<->device39,2
device19<->device3,2
device30<->device15,2
device32<->device26,2
device50<->device56,2
device27<->device13,2
device58<->device52,2
device9<->device25,2
device33<->device39,2
device60<->device33,2
device43<->device44,2
device90<->device89,2
device59<->device48,2
device83<->device87,2
device1<->device29,2
device44<->device49,2
device91<->device66,2
device37<->device63,2
device84<->device78,2
device83<->device95,2
device50<->device41,2
device64<->device37,2
device20<->device16,2
device65<->device61,2
device69<->device93,2
device80<->device93,2
device42<->device61,2
device78<->device96,2
device87<->device92,2
device24<->device14,2
device53<->device47,2
device46<->device44,2
device27<->device7,2
device46<->device45,2
device95<->device86,2
device27<->device25,2
device17<->device26,2
device15<->device2,2
device33<->device42,2
device84<->device74,2
device66<->device92,2
device13<->device18,2
device38<->device51,2
device62<->device50,2
device2<->device18,2
device52<->device57,2
device71<->device78,2
device43<->device46,2
device88<->device77,2
device15<->device26,2
device4<->device31,2
device47<->device56,2
device9<->device17,2
device90<->device92,2
device38<->device47,2
device8<->device28,2
device61<->device45,2
device78<->device67,2
device91<->device96,2
device91<->device75,2
device2<->device29,2
device5<->device14,2
device59<->device51,2
device41<->device48,2
device71<->device73,2
device18<->device27,2
device36<->device63,2
device22<->device12,2
device33<->device52,2
device54<->device57,2
device73<->device86,2
device26<->device29,2
device55<->device35,2
device99<->device66,2
device12<->device31,2
device32<->device4,2
device69<->device98,2
device21<->device8,2
device27<->device10,2
device30<->device9,2
device13<->device10,2
device87<->device88,2
device74<->device72,2
device22<->device16,2
device44<->device60,2
device5<->device17,2
device81<->device93,2
device51<->device56,2
device12<->device6,2
device62<->device64,2
device97<->device66,2
device1<->device25,2
device46<->device49,2
device12<->device7,2
device36<->device54,2
device28<->device12,2
device49<->device43,2
device70<->device94,2
device77<->device78,2
device74<->device96,2
device89<->device78,2
device35<->device55,2
device17<->device24,2
device58<->device64,2
device22<->device18,2
device70<->device99,2
device5<->device26,2
device95<->device66,2
device78<->device91,2
device37<->device34,2
device64<->device63,2
device26<->device14,2
device72<->device86,2
device64<->device55,2
device27<->device11,2
device37<->device55,2
device16<->device10,2
device31<->device9,2
device22<->device0,2
device88<->device74,2
device4<->device12,2
device10<->device7,2
device45<->device42,2
device3<->device20,2
device9<->device26,2
device69<->device99,2
device36<->device65,2
device17<->device6,2
device93<->device75,2
device54<->device40,2
device49<->device41,2
device41<->device36,2
device90<->device68,2
device56<->device55,2
device34<->device54,2
device48<->device57,2
device39<->device47,2
device93<->device78,2
device95<->device91,2
device56<->device49,2
device59<->device64,2
device44<->device55,2
device92<->device74,2
device19<->device2,2
device96<->device72,2
device97<->device77,2
device16<->device1,2
device31<->device2,2
device80<->device89,2
device85<->device84,2
device59<->device37,2
device21<->device20,2
device32<->device28,2
device75<->device83,2
device41<->device52,2
device73<->device76,2
device0<->device11,2
device58<->device42,2
device63<->device64,2
device66<->device99,2
device72<->device74,2
device54<->device38,2
