pair,contact_times
device36<->device42,2
device18<->device7,2
device1<->device8,2
device73<->device96,2
device73<->device76,2
device73<->device78,2
device73<->device98,2
device39<->device57,2
device14<->device21,2
device66<->device91,2
device17<->device18,2
device18<->device5,2
device2<->device5,2
device21<->device3,2
device21<->device27,2
device21<->device8,2
device2<->device29,2
device39<->device62,2
device74<->device88,2
device68<->device97,2
device83<->device85,2
device37<->device63,2
device76<->device95,2
device44<->device51,2
device35<->device47,2
device15<->device8,2
device15<->device3,2
device14<->device15,2
device15<->device9,2
device15<->device26,2
device76<->device79,2
device27<->device3,2
device43<->device56,2
device68<->device71,2
device79<->device80,2
device79<->device93,2
device11<->device32,2
device0<->device28,2
device20<->device28,2
device18<->device28,2
device27<->device28,2
device25<->device28,2
device82<->device94,2
device50<->device57,2
device44<->device50,2
device60<->device61,2
device33<->device43,2
device33<->device42,2
device12<->device17,2
device12<->device27,2
device32<->device6,2
device30<->device32,2
device34<->device58,2
device21<->device6,2
device25<->device32,2
device59<->device60,2
device41<->device48,2
device48<->device62,2
device26<->device5,2
device17<->device5,2
device38<->device42,2
device42<->device58,2
device37<->device58,2
device46<->device61,2
device37<->device48,2
device39<->device42,2
device42<->device46,2
device36<->device63,2
device36<->device38,2
device1<->device9,2
device67<->device69,2
device67<->device94,2
device75<->device83,2
device33<->device55,2
device48<->device55,2
device37<->device54,2
device73<->device97,2
device41<->device49,2
device11<->device5,2
device23<->device5,2
device90<->device99,2
device52<->device56,2
device45<->device52,2
device45<->device58,2
device57<->device61,2
device28<->device4,2
device12<->device20,2
device34<->device65,2
device83<->device92,2
device73<->device82,2
device71<->device73,2
device23<->device6,2
device17<->device23,2
device75<->device90,2
device35<->device52,2
device17<->device29,2
device18<->device29,2
device93<->device95,2
device49<->device50,2
device45<->device50,2
device33<->device61,2
device33<->device52,2
device11<->device14,2
device14<->device3,2
device14<->device25,2
device79<->device92,2
device33<->device51,2
device13<->device18,2
device18<->device22,2
device24<->device3,2
device75<->device78,2
device43<->device44,2
device44<->device55,2
device30<->device4,2
device25<->device30,2
device19<->device30,2
device75<->device97,2
device75<->device80,2
device75<->device99,2
device75<->device93,2
device61<->device64,2
device63<->device64,2
device10<->device3,2
device13<->device6,2
device59<->device61,2
device54<->device59,2
device20<->device3,2
device20<->device9,2
device41<->device51,2
device86<->device92,2
device46<->device53,2
device75<->device81,2
device34<->device43,2
device10<->device28,2
device2<->device27,2
device10<->device16,2
device43<->device55,2
device81<->device93,2
device78<->device81,2
device76<->device81,2
device42<->device49,2
device11<->device2,2
device93<->device96,2
device1<->device31,2
device3<->device31,2
device24<->device31,2
device12<->device19,1
device87<->device97,1
device23<->device31,1
device18<->device21,1
device81<->device97,1
device49<->device64,1
device42<->device44,1
device23<->device32,1
device84<->device91,1
device69<->device72,1
device7<->device9,1
device15<->device20,1
device5<->device9,1
device11<->device24,1
device35<->device46,1
device42<->device55,1
device35<->device42,1
device18<->device31,1
device41<->device47,1
device84<->device98,1
device31<->device9,1
device2<->device32,1
device71<->device90,1
device38<->device55,1
device36<->device51,1
device81<->device89,1
device74<->device89,1
device85<->device93,1
device16<->device28,1
device3<->device32,1
device12<->device9,1
device12<->device14,1
device49<->device61,1
device42<->device52,1
device35<->device54,1
device79<->device81,1
device55<->device60,1
device82<->device99,1
device67<->device99,1
device71<->device77,1
device1<->device17,1
device16<->device9,1
device35<->device38,1
device38<->device63,1
device53<->device62,1
device36<->device53,1
device36<->device41,1
device89<->device99,1
device85<->device89,1
device39<->device60,1
device50<->device60,1
device12<->device26,1
device26<->device32,1
device42<->device60,1
device35<->device36,1
device36<->device61,1
device35<->device61,1
device44<->device61,1
device87<->device90,1
device77<->device97,1
device87<->device93,1
device73<->device87,1
device73<->device83,1
device76<->device96,1
device96<->device98,1
device81<->device96,1
device89<->device96,1
device68<->device78,1
device13<->device24,1
device15<->device24,1
device68<->device88,1
device1<->device32,1
device10<->device12,1
device12<->device23,1
device85<->device92,1
device78<->device85,1
device69<->device78,1
device0<->device17,1
device0<->device13,1
device85<->device98,1
device1<->device18,1
device1<->device5,1
device1<->device24,1
device13<->device32,1
device69<->device93,1
device92<->device93,1
device92<->device96,1
device71<->device88,1
device88<->device91,1
device1<->device16,1
device14<->device16,1
device39<->device63,1
device36<->device39,1
device39<->device49,1
device39<->device54,1
device39<->device65,1
device63<->device65,1
device77<->device99,1
device0<->device4,1
device0<->device25,1
device52<->device64,1
device41<->device52,1
device35<->device63,1
device41<->device46,1
device41<->device43,1
device3<->device8,1
device74<->device90,1
device38<->device64,1
device88<->device98,1
device84<->device89,1
device79<->device89,1
device76<->device89,1
device89<->device98,1
device39<->device55,1
device14<->device27,1
device14<->device24,1
device72<->device96,1
device80<->device84,1
device76<->device80,1
device77<->device80,1
device80<->device83,1
device78<->device80,1
device80<->device87,1
device74<->device91,1
device79<->device91,1
device76<->device91,1
device70<->device91,1
device16<->device21,1
device44<->device63,1
device71<->device74,1
device71<->device97,1
device71<->device79,1
device71<->device99,1
device67<->device93,1
device34<->device38,1
device86<->device90,1
device86<->device87,1
device85<->device86,1
device38<->device53,1
device0<->device19,1
device19<->device32,1
device14<->device19,1
device38<->device51,1
device51<->device62,1
device72<->device97,1
device74<->device99,1
device74<->device77,1
device68<->device83,1
device83<->device99,1
device81<->device83,1
device76<->device83,1
device23<->device8,1
device19<->device23,1
device23<->device26,1
device76<->device99,1
device66<->device96,1
device20<->device25,1
device18<->device3,1
device79<->device84,1
device49<->device60,1
device66<->device92,1
device40<->device49,1
device46<->device52,1
device71<->device91,1
device71<->device89,1
device71<->device87,1
device71<->device95,1
device49<->device56,1
device38<->device56,1
device42<->device43,1
device11<->device3,1
device25<->device3,1
device25<->device26,1
device69<->device98,1
device17<->device2,1
device70<->device96,1
device67<->device90,1
device67<->device76,1
device78<->device94,1
device67<->device89,1
device77<->device78,1
device78<->device92,1
device78<->device84,1
device10<->device8,1
device10<->device22,1
device10<->device21,1
device10<->device26,1
device45<->device48,1
device33<->device44,1
device36<->device44,1
device44<->device58,1
device15<->device29,1
device47<->device54,1
device50<->device54,1
device72<->device84,1
device22<->device25,1
device22<->device7,1
device22<->device26,1
device82<->device92,1
device85<->device97,1
device16<->device29,1
device71<->device80,1
device71<->device96,1
device71<->device83,1
device71<->device72,1
device71<->device92,1
device47<->device63,1
device39<->device47,1
device40<->device47,1
device37<->device47,1
device54<->device58,1
device25<->device9,1
device82<->device91,1
device70<->device85,1
device69<->device99,1
device80<->device99,1
device41<->device56,1
device35<->device56,1
device89<->device90,1
device69<->device89,1
device80<->device89,1
device36<->device45,1
device37<->device45,1
device38<->device45,1
device43<->device45,1
device45<->device46,1
device85<->device96,1
device10<->device7,1
device80<->device88,1
device89<->device94,1
device88<->device94,1
device68<->device87,1
device87<->device98,1
device87<->device89,1
device79<->device87,1
device36<->device62,1
device34<->device45,1
device87<->device88,1
device73<->device90,1
device73<->device80,1
device73<->device94,1
device39<->device56,1
device14<->device6,1
device14<->device18,1
device3<->device5,1
device12<->device5,1
device19<->device5,1
device31<->device5,1
device21<->device31,1
device21<->device7,1
device1<->device30,1
device2<->device3,1
device15<->device2,1
device88<->device99,1
device66<->device88,1
device73<->device99,1
device66<->device68,1
device68<->device84,1
device68<->device99,1
device77<->device87,1
device77<->device85,1
device85<->device95,1
device80<->device85,1
device52<->device63,1
device82<->device95,1
device68<->device95,1
device84<->device95,1
device35<->device43,1
device78<->device89,1
device25<->device27,1
device47<->device61,1
device68<->device94,1
device15<->device21,1
device15<->device18,1
device1<->device15,1
device14<->device23,1
device66<->device76,1
device67<->device92,1
device18<->device27,1
device19<->device27,1
device15<->device27,1
device38<->device43,1
device79<->device88,1
device11<->device18,1
device11<->device8,1
device13<->device2,1
device19<->device28,1
device28<->device5,1
device22<->device28,1
device28<->device7,1
device28<->device9,1
device45<->device53,1
device1<->device22,1
device20<->device22,1
device50<->device58,1
device1<->device20,1
device86<->device93,1
device78<->device86,1
device86<->device94,1
device83<->device86,1
device72<->device86,1
device21<->device9,1
device12<->device25,1
device52<->device60,1
device41<->device60,1
device33<->device65,1
device33<->device63,1
device33<->device46,1
device12<->device24,1
device32<->device8,1
device14<->device32,1
device29<->device32,1
device10<->device9,1
device69<->device91,1
device68<->device77,1
device77<->device81,1
device51<->device58,1
device49<->device59,1
device59<->device64,1
device47<->device59,1
device42<->device59,1
device50<->device59,1
device46<->device48,1
device48<->device60,1
device16<->device5,1
device22<->device27,1
device74<->device93,1
device74<->device94,1
device74<->device84,1
device74<->device92,1
device37<->device41,1
device46<->device55,1
device28<->device8,1
device1<->device28,1
device44<->device65,1
device53<->device58,1
device66<->device99,1
device66<->device72,1
device78<->device97,1
device36<->device40,1
device36<->device65,1
device8<->device9,1
device46<->device65,1
device46<->device64,1
device39<->device46,1
device46<->device56,1
device61<->device65,1
device0<->device12,1
device12<->device6,1
device15<->device5,1
device76<->device98,1
device37<->device38,1
device16<->device3,1
device94<->device98,1
device15<->device28,1
device46<->device49,1
device49<->device57,1
device47<->device49,1
device34<->device49,1
device1<->device6,1
device20<->device6,1
device33<->device56,1
device33<->device36,1
device95<->device96,1
device69<->device95,1
device52<->device57,1
device52<->device58,1
device73<->device81,1
device66<->device73,1
device73<->device77,1
device44<->device57,1
device57<->device60,1
device50<->device55,1
device70<->device72,1
device51<->device59,1
device54<->device65,1
device58<->device65,1
device56<->device65,1
device47<->device52,1
device88<->device92,1
device91<->device92,1
device0<->device7,1
device48<->device51,1
device97<->device98,1
device42<->device45,1
device29<->device3,1
device29<->device6,1
device20<->device29,1
device29<->device9,1
device26<->device29,1
device29<->device31,1
device44<->device60,1
device34<->device60,1
device33<->device35,1
device33<->device60,1
device52<->device65,1
device1<->device2,1
device14<->device4,1
device38<->device46,1
device14<->device29,1
device75<->device92,1
device83<->device95,1
device91<->device95,1
device33<->device62,1
device18<->device32,1
device78<->device88,1
device67<->device83,1
device70<->device83,1
device83<->device88,1
device0<->device30,1
device30<->device8,1
device23<->device30,1
device83<->device87,1
device83<->device98,1
device44<->device59,1
device75<->device94,1
device66<->device75,1
device75<->device77,1
device69<->device75,1
device74<->device75,1
device75<->device89,1
device75<->device87,1
device70<->device75,1
device19<->device26,1
device19<->device7,1
device0<->device3,1
device55<->device64,1
device54<->device64,1
device23<->device25,1
device61<->device63,1
device55<->device56,1
device45<->device62,1
device49<->device62,1
device13<->device27,1
device13<->device31,1
device0<->device18,1
device46<->device59,1
device39<->device59,1
device52<->device59,1
device59<->device62,1
device56<->device59,1
device34<->device39,1
device26<->device7,1
device41<->device59,1
device40<->device41,1
device41<->device63,1
device33<->device57,1
device13<->device29,1
device13<->device20,1
device13<->device25,1
device10<->device13,1
device4<->device9,1
device82<->device98,1
device69<->device82,1
device37<->device40,1
device27<->device30,1
device26<->device30,1
device13<->device30,1
device16<->device30,1
device18<->device30,1
device75<->device96,1
device34<->device56,1
device34<->device63,1
device2<->device28,1
device27<->device4,1
device0<->device8,1
device40<->device50,1
device72<->device81,1
device81<->device85,1
device81<->device94,1
device69<->device81,1
device11<->device27,1
device24<->device26,1
device24<->device30,1
device18<->device24,1
device24<->device28,1
device34<->device50,1
device87<->device96,1
device84<->device88,1
device77<->device84,1
device10<->device20,1
device16<->device31,1
device0<->device31,1
device31<->device4,1
device20<->device26,1
device51<->device64,1
device34<->device64,1
