pair,contact_times
device43<->device38,1
device9<->device20,1
device11<->device34,1
device6<->device15,1
device15<->device42,1
device5<->device16,1
device42<->device40,1
device47<->device1,1
device35<->device23,1
device13<->device27,1
device17<->device34,1
device47<->device16,1
device47<->device39,1
device22<->device6,1
device26<->device9,1
device22<->device35,1
device4<->device30,1
device29<->device31,1
device6<->device5,1
device48<->device12,1
device4<->device27,1
device18<->device22,1
device37<->device40,1
device49<->device17,1
device11<->device45,1
device8<->device42,1
device6<->device8,1
device23<->device2,1
device10<->device37,1
device44<->device48,1
device0<->device26,1
device49<->device46,1
device20<->device33,1
device10<->device47,1
device4<->device17,1
device44<->device47,1
device23<->device42,1
device31<->device14,1
device29<->device10,1
device22<->device31,1
device11<->device17,1
device46<->device0,1
device43<->device24,1
device33<->device17,1
device17<->device30,1
device13<->device37,1
device20<->device41,1
device29<->device46,1
device29<->device11,1
device38<->device16,1
device3<->device16,1
device22<->device13,1
device36<->device40,1
device31<->device18,1
device49<->device42,1
device18<->device15,1
device20<->device0,1
device9<->device19,1
device7<->device36,1
device49<->device44,1
device10<->device11,1
device37<->device29,1
device10<->device15,1
device4<->device47,1
device0<->device36,1
device24<->device39,1
device47<->device33,1
device41<->device38,1
device38<->device15,1
device5<->device42,1
device12<->device28,1
device38<->device4,1
device1<->device49,1
device28<->device21,1
device47<->device5,1
device22<->device1,1
device37<->device9,1
device6<->device23,1
device49<->device35,1
device14<->device8,1
device13<->device15,1
device9<->device15,1
device17<->device33,1
device48<->device4,1
device30<->device49,1
device19<->device6,1
device46<->device4,1
device23<->device30,1
device27<->device46,1
device0<->device18,1
device34<->device17,1
device48<->device17,1
device7<->device31,1
device21<->device38,1
device41<->device39,1
device22<->device9,1
device22<->device37,1
device35<->device0,1
device3<->device35,1
device47<->device34,1
device4<->device18,1
device29<->device30,1
device17<->device38,1
device18<->device32,1
device0<->device39,1
device37<->device30,1
device24<->device43,1
device33<->device39,1
device7<->device23,1
device16<->device20,1
device44<->device10,1
device10<->device32,1
device6<->device11,1
device6<->device1,1
device30<->device11,1
device36<->device9,1
device43<->device0,1
device27<->device5,1
device40<->device47,1
device24<->device0,1
device9<->device39,1
device30<->device15,1
device33<->device9,1
device29<->device18,1
device34<->device0,1
device30<->device37,1
device29<->device32,1
device31<->device43,1
device27<->device49,1
device46<->device48,1
device48<->device1,1
device30<->device8,1
device9<->device14,1
device41<->device18,1
device37<->device1,1
device37<->device45,1
device28<->device19,1
device7<->device4,1
device13<->device43,1
device46<->device13,1
device41<->device5,1
device36<->device20,1
device13<->device24,1
device49<->device34,1
device25<->device18,1
device17<->device13,1
device14<->device42,1
device15<->device5,1
device18<->device34,1
device8<->device16,1
device23<->device6,1
device25<->device5,1
device42<->device49,1
device38<->device34,1
device16<->device39,1
device33<->device36,1
device47<->device2,1
device34<->device13,1
device1<->device3,1
device41<->device32,1
device46<->device6,1
device28<->device30,1
device46<->device7,1
device0<->device28,1
device19<->device20,1
device24<->device8,1
device42<->device46,1
device19<->device38,1
device12<->device6,1
device13<->device2,1
device20<->device22,1
device0<->device21,1
device26<->device7,1
device6<->device42,1
device18<->device6,1
device42<->device2,1
device31<->device47,1
device11<->device27,1
device37<->device39,1
device5<->device23,1
device19<->device32,1
device5<->device43,1
device46<->device19,1
device8<->device29,1
device33<->device18,1
device9<->device11,1
device30<->device10,1
device28<->device44,1
device28<->device24,1
device44<->device32,1
device27<->device33,1
device13<->device34,1
device15<->device7,1
device36<->device34,1
device40<->device16,1
device41<->device34,1
device22<->device18,1
device23<->device4,1
device49<->device38,1
device9<->device29,1
device24<->device46,1
device26<->device41,1
device24<->device32,1
device38<->device17,1
device27<->device41,1
device39<->device30,1
device28<->device1,1
device13<->device25,1
device21<->device40,1
device9<->device3,1
device32<->device31,1
device2<->device28,1
device21<->device45,1
device0<->device29,1
device32<->device10,1
device21<->device14,1
device28<->device29,1
device47<->device49,1
device21<->device28,1
device2<->device17,1
device0<->device2,1
device31<->device34,1
device8<->device45,1
device15<->device27,1
device48<->device33,1
device33<->device25,1
device1<->device2,1
device37<->device23,1
device7<->device10,1
device18<->device28,1
device13<->device6,1
device7<->device46,1
device11<->device36,1
device14<->device32,1
device15<->device8,1
device26<->device49,1
device12<->device41,1
device41<->device36,1
device14<->device16,1
device39<->device48,1
device22<->device8,1
device26<->device48,1
device47<->device4,1
device20<->device4,1
device19<->device23,1
device40<->device41,1
device48<->device47,1
device29<->device37,1
device15<->device26,1
device29<->device21,1
device14<->device36,1
device23<->device3,1
device29<->device8,1
device39<->device6,1
device6<->device36,1
device24<->device14,1
device8<->device19,1
device44<->device4,1
device22<->device11,1
device11<->device39,1
device5<->device4,1
device38<->device35,1
device9<->device38,1
device26<->device40,1
device38<->device37,1
device7<->device12,1
device26<->device32,1
device47<->device48,1
device41<->device15,1
device14<->device31,1
device21<->device42,1
device15<->device24,1
device3<->device6,1
device4<->device41,1
device33<->device5,1
device6<->device30,1
device22<->device21,1
device34<->device2,1
device1<->device48,1
device24<->device34,1
device43<->device16,1
device18<->device38,1
device23<->device32,1
device27<->device21,1
device11<->device9,1
device28<->device27,1
device0<->device40,1
device19<->device30,1
device32<->device23,1
device3<->device33,1
device28<->device31,1
device36<->device42,1
device43<->device34,1
device43<->device45,1
device34<->device40,1
device29<->device4,1
device45<->device44,1
device46<->device12,1
device32<->device1,1
device40<->device26,1
device27<->device20,1
device28<->device0,1
device20<->device16,1
device45<->device33,1
device46<->device37,1
device36<->device32,1
device33<->device28,1
device31<->device21,1
device3<->device11,1
device10<->device3,1
device18<->device12,1
device49<->device37,1
device28<->device22,1
device35<->device44,1
device32<->device17,1
device5<->device32,1
device19<->device42,1
device6<->device18,1
device29<->device22,1
device30<->device13,1
device44<->device8,1
device8<->device1,1
device26<->device29,1
device41<->device25,1
device38<->device6,1
device42<->device43,1
device42<->device4,1
device31<->device38,1
device5<->device26,1
device1<->device34,1
device4<->device26,1
device21<->device1,1
device38<->device7,1
device8<->device15,1
device11<->device26,1
device8<->device22,1
device41<->device10,1
device32<->device47,1
device34<->device44,1
device30<->device36,1
device4<->device48,1
device21<->device27,1
device44<->device0,1
device24<->device35,1
device5<->device17,1
device17<->device42,1
device23<->device41,1
device25<->device31,1
device20<->device40,1
device12<->device1,1
device7<->device38,1
device7<->device20,1
device31<->device11,1
device24<->device27,1
device48<->device15,1
device36<->device33,1
device40<->device10,1
device46<->device18,1
device31<->device13,1
device4<->device22,1
device17<->device44,1
device15<->device12,1
device8<->device49,1
device17<->device5,1
device13<->device46,1
device41<->device0,1
device26<->device15,1
device3<->device10,1
device3<->device42,1
device3<->device44,1
device15<->device22,1
device18<->device43,1
device22<->device17,1
device30<->device48,1
device47<->device14,1
device21<->device10,1
device31<->device33,1
device48<->device10,1
device14<->device22,1
device27<->device45,1
device13<->device45,1
device41<->device45,1
device6<->device37,1
device11<->device4,1
device14<->device1,1
device35<->device16,1
device45<->device10,1
device32<->device0,1
device25<->device21,1
device32<->device39,1
device7<->device30,1
device30<->device20,1
device45<->device5,1
device28<->device4,1
device17<->device19,1
device24<->device18,1
device4<->device40,1
device21<->device37,1
device12<->device31,1
device11<->device12,1
device13<->device30,1
device19<->device15,1
device49<->device33,1
device19<->device44,1
device28<->device2,1
device21<->device8,1
device47<->device22,1
device21<->device26,1
device31<->device32,1
device44<->device7,1
device28<->device18,1
device46<->device47,1
device1<->device27,1
device3<->device45,1
device3<->device48,1
device41<->device1,1
device45<->device13,1
device13<->device22,1
device12<->device40,1
device8<->device30,1
device47<->device26,1
device35<->device36,1
device29<->device39,1
device20<->device9,1
device2<->device36,1
device20<->device34,1
device49<->device31,1
device3<->device25,1
device44<->device23,1
device15<->device43,1
device42<->device41,1
device9<->device10,1
device30<->device33,1
device15<->device3,1
device2<->device15,1
device49<->device21,1
device9<->device18,1
device15<->device34,1
device9<->device5,1
device31<->device27,1
device28<->device10,1
device30<->device42,1
device5<->device7,1
device23<->device44,1
device46<->device27,1
device28<->device43,1
device9<->device27,1
device23<->device29,1
device12<->device4,1
device1<->device15,1
device12<->device36,1
device24<->device28,1
device14<->device29,1
device3<->device27,1
device46<->device36,1
device2<->device41,1
device10<->device23,1
device49<->device24,1
device25<->device4,1
device43<->device2,1
device15<->device45,1
device8<->device27,1
device8<->device6,1
device26<->device14,1
device14<->device44,1
device15<->device11,1
device8<->device26,1
device48<->device16,1
device44<->device19,1
device9<->device47,1
device25<->device0,1
device23<->device35,1
device28<->device36,1
device31<->device10,1
device22<->device19,1
device44<->device9,1
device17<->device36,1
device3<->device49,1
device46<->device23,1
device12<->device27,1
device2<->device42,1
device5<->device30,1
device7<->device37,1
device43<->device40,1
device14<->device6,1
device48<->device43,1
device47<->device36,1
device14<->device15,1
device21<->device47,1
device6<->device38,1
device1<->device5,1
device25<->device36,1
device26<->device30,1
device13<->device28,1
device1<->device7,1
device16<->device13,1
device20<->device13,1
device28<->device14,1
device6<->device31,1
device28<->device3,1
device37<->device34,1
device3<->device20,1
device7<->device29,1
device39<->device27,1
device31<->device49,1
device10<->device40,1
device2<->device7,1
device40<->device32,1
device1<->device45,1
device9<->device8,1
device49<->device14,1
device48<->device37,1
device39<->device20,1
device48<->device21,1
device39<->device37,1
device11<->device2,1
device40<->device21,1
device32<->device6,1
device3<->device46,1
device48<->device36,1
device35<->device47,1
device4<->device28,1
device14<->device35,1
device5<->device15,1
device12<->device46,1
device26<->device28,1
device39<->device46,1
device5<->device31,1
device47<->device28,1
device33<->device47,1
device33<->device7,1
device35<->device2,1
device20<->device28,1
device40<->device5,1
device47<->device42,1
device16<->device3,1
device22<->device3,1
device29<->device45,1
device25<->device34,1
device11<->device49,1
device43<->device20,1
device26<->device11,1
device33<->device48,1
device45<->device11,1
device33<->device2,1
device35<->device22,1
device17<->device49,1
device1<->device19,1
device15<->device4,1
device7<->device9,1
device37<->device49,1
device46<->device10,1
device41<->device12,1
device18<->device36,1
device29<->device48,1
device32<->device7,1
device44<->device36,1
device24<->device3,1
device20<->device47,1
device38<->device24,1
device13<->device3,1
device36<->device28,1
device45<->device19,1
device34<->device27,1
device39<->device9,1
device24<->device26,1
device0<->device15,1
device30<->device25,1
device20<->device3,1
device27<->device1,1
device9<->device16,1
device37<->device28,1
device7<->device1,1
device3<->device31,1
device6<->device26,1
device7<->device22,1
device31<->device35,1
device19<->device10,1
device16<->device24,1
device24<->device36,1
device7<->device3,1
device25<->device7,1
device13<->device20,1
device21<->device43,1
device23<->device10,1
device29<->device16,1
device15<->device41,1
device42<->device11,1
device34<->device11,1
device49<->device48,1
device30<->device21,1
device20<->device45,1
device41<->device29,1
device41<->device21,1
device46<->device24,1
device29<->device15,1
device45<->device25,1
device2<->device0,1
