pair,contact_times
device48<->device25,1
device13<->device87,1
device19<->device99,1
device81<->device43,1
device67<->device86,1
device28<->device11,1
device4<->device65,1
device19<->device47,1
device34<->device26,1
device62<->device43,1
device1<->device92,1
device48<->device56,1
device25<->device24,1
device32<->device75,1
device42<->device21,1
device21<->device66,1
device57<->device50,1
device45<->device54,1
device85<->device54,1
device50<->device16,1
device68<->device23,1
device8<->device53,1
device66<->device18,1
device65<->device69,1
device58<->device33,1
device87<->device12,1
device60<->device13,1
device50<->device72,1
device57<->device49,1
device8<->device34,1
device67<->device46,1
device27<->device58,1
device51<->device46,1
device34<->device20,1
device57<->device19,1
device97<->device79,1
device23<->device69,1
device45<->device9,1
device82<->device69,1
device42<->device39,1
device91<->device3,1
device55<->device34,1
device66<->device73,1
device62<->device52,1
device36<->device75,1
device72<->device26,1
device8<->device9,1
device85<->device56,1
device57<->device94,1
device0<->device3,1
device95<->device46,1
device6<->device60,1
device94<->device91,1
device36<->device7,1
device77<->device42,1
device61<->device50,1
device76<->device93,1
device2<->device88,1
device55<->device62,1
device33<->device74,1
device66<->device30,1
device34<->device70,1
device10<->device86,1
device60<->device12,1
device51<->device68,1
device70<->device11,1
device71<->device61,1
device33<->device81,1
device63<->device33,1
device25<->device12,1
device18<->device68,1
device83<->device43,1
device83<->device36,1
device7<->device92,1
device45<->device64,1
device14<->device47,1
device35<->device88,1
device90<->device70,1
device39<->device12,1
device6<->device44,1
device82<->device56,1
device44<->device79,1
device63<->device28,1
device80<->device16,1
device64<->device14,1
device33<->device80,1
device66<->device29,1
device63<->device88,1
device40<->device93,1
device31<->device56,1
device89<->device12,1
device47<->device9,1
device13<->device53,1
device22<->device34,1
device25<->device96,1
device83<->device81,1
device93<->device30,1
device35<->device0,1
device8<->device52,1
device67<->device84,1
device57<->device7,1
device89<->device59,1
device73<->device68,1
device12<->device26,1
device30<->device9,1
device99<->device89,1
device90<->device31,1
device57<->device64,1
device35<->device86,1
device29<->device96,1
device47<->device37,1
device32<->device33,1
device97<->device64,1
device88<->device99,1
device45<->device60,1
device29<->device15,1
device78<->device75,1
device12<->device67,1
device39<->device75,1
device12<->device60,1
device12<->device88,1
device80<->device64,1
device90<->device18,1
device99<->device52,1
device54<->device86,1
device39<->device62,1
device50<->device96,1
device53<->device85,1
device38<->device59,1
device16<->device4,1
device57<->device34,1
device85<->device98,1
device80<->device7,1
device78<->device40,1
device39<->device57,1
device36<->device61,1
device54<->device52,1
device93<->device2,1
device27<->device59,1
device26<->device34,1
device63<->device10,1
device9<->device42,1
device8<->device89,1
device89<->device68,1
device62<->device81,1
device92<->device68,1
device41<->device1,1
device64<->device82,1
device85<->device79,1
device79<->device9,1
device13<->device36,1
device33<->device93,1
device14<->device1,1
device34<->device67,1
device67<->device68,1
device30<->device76,1
device35<->device83,1
device55<->device74,1
device66<->device32,1
device25<->device2,1
device48<->device90,1
device81<->device52,1
device34<->device65,1
device31<->device3,1
device99<->device23,1
device43<->device61,1
device91<->device56,1
device89<->device44,1
device24<->device22,1
device57<->device22,1
device9<->device44,1
device60<->device89,1
device20<->device7,1
device37<->device63,1
device44<->device39,1
device68<->device81,1
device2<->device65,1
device92<->device31,1
device46<->device82,1
device76<->device46,1
device30<->device45,1
device62<->device8,1
device70<->device79,1
device89<->device52,1
device97<->device62,1
device94<->device75,1
device78<->device4,1
device16<->device79,1
device73<->device98,1
device48<->device36,1
device10<->device46,1
device19<->device25,1
device93<->device28,1
device34<->device45,1
device17<->device96,1
device25<->device50,1
device78<->device14,1
device21<->device51,1
device74<->device95,1
device94<->device29,1
device33<->device39,1
device81<->device70,1
device37<->device91,1
device49<->device30,1
device59<->device42,1
device82<->device87,1
device31<->device60,1
device38<->device49,1
device11<->device94,1
device30<->device23,1
device20<->device84,1
device88<->device20,1
device74<->device21,1
device83<->device54,1
device70<->device1,1
device72<->device30,1
device43<->device58,1
device37<->device92,1
device38<->device90,1
device40<->device85,1
device67<->device78,1
device19<->device91,1
device44<->device21,1
device48<->device19,1
device50<->device95,1
device16<->device11,1
device39<->device65,1
device77<->device32,1
device10<->device21,1
device49<->device80,1
device87<->device98,1
device58<->device36,1
device93<->device63,1
device92<->device29,1
device73<->device48,1
device89<->device92,1
device38<->device52,1
device88<->device5,1
device63<->device61,1
device16<->device49,1
device48<->device26,1
device97<->device85,1
device96<->device41,1
device99<->device11,1
device77<->device66,1
device29<->device6,1
device93<->device32,1
device10<->device28,1
device20<->device32,1
device43<->device62,1
device4<->device5,1
device48<->device96,1
device54<->device31,1
device24<->device12,1
device68<->device11,1
device35<->device37,1
device9<->device2,1
device76<->device12,1
device57<->device14,1
device98<->device88,1
device32<->device44,1
device74<->device23,1
device27<->device44,1
device49<->device36,1
device14<->device53,1
device15<->device51,1
device38<->device79,1
device18<->device60,1
device71<->device41,1
device75<->device90,1
device76<->device83,1
device65<->device35,1
device54<->device21,1
device92<->device8,1
device66<->device50,1
device50<->device54,1
device59<->device50,1
device82<->device14,1
device66<->device36,1
device58<->device40,1
device40<->device24,1
device88<->device1,1
device83<->device99,1
device87<->device37,1
device36<->device96,1
device20<->device41,1
device54<->device40,1
device0<->device94,1
device41<->device5,1
device65<->device64,1
device86<->device28,1
device9<->device59,1
device64<->device84,1
device58<->device2,1
device56<->device13,1
device83<->device2,1
device85<->device1,1
device61<->device31,1
device57<->device21,1
device0<->device71,1
device57<->device2,1
device20<->device13,1
device66<->device89,1
device96<->device53,1
device50<->device1,1
device27<->device2,1
device65<->device68,1
device4<->device94,1
device98<->device56,1
device23<->device47,1
device32<->device40,1
device42<->device59,1
device77<->device7,1
device55<->device25,1
device16<->device0,1
device88<->device43,1
device29<->device8,1
device86<->device22,1
device92<->device30,1
device98<->device28,1
device29<->device90,1
device99<->device10,1
device56<->device4,1
device41<->device97,1
device76<->device9,1
device28<->device78,1
device2<->device58,1
device17<->device30,1
device10<->device41,1
device55<->device90,1
device73<->device76,1
device45<->device58,1
device62<->device4,1
device73<->device33,1
device48<->device15,1
device47<->device16,1
device95<->device76,1
device31<->device99,1
device3<->device22,1
device55<->device65,1
device47<->device14,1
device43<->device33,1
device87<->device83,1
device97<->device93,1
device64<->device13,1
device66<->device56,1
device63<->device26,1
device25<->device41,1
device58<->device89,1
device78<->device83,1
device72<->device97,1
device68<->device13,1
device89<->device41,1
device0<->device63,1
device81<->device74,1
device63<->device40,1
device96<->device30,1
device33<->device21,1
device10<->device68,1
device29<->device23,1
device34<->device46,1
device59<->device33,1
device68<->device61,1
device68<->device2,1
device1<->device71,1
device46<->device1,1
device64<->device91,1
device33<->device92,1
device20<->device70,1
device15<->device99,1
device85<->device16,1
device55<->device27,1
device57<->device28,1
device26<->device48,1
device4<->device14,1
device23<->device46,1
device72<->device39,1
device19<->device26,1
device84<->device73,1
device2<->device38,1
device97<->device81,1
device93<->device77,1
device49<->device10,1
device93<->device13,1
device37<->device61,1
device35<->device9,1
device67<->device47,1
device58<->device57,1
device57<->device5,1
device41<->device47,1
device93<->device88,1
device11<->device58,1
device56<->device65,1
device0<->device66,1
device35<->device81,1
device15<->device42,1
device42<->device74,1
device5<->device16,1
device67<->device72,1
device42<->device90,1
device90<->device40,1
device44<->device25,1
device73<->device38,1
device89<->device47,1
device59<->device43,1
device19<->device95,1
device71<->device66,1
device64<->device60,1
device84<->device50,1
device84<->device17,1
device26<->device35,1
device42<->device51,1
device93<->device7,1
device49<->device13,1
device90<->device17,1
device12<->device58,1
device59<->device97,1
device28<->device70,1
device48<->device7,1
device84<->device22,1
device98<->device72,1
device20<->device47,1
device62<->device40,1
device57<->device77,1
device36<->device58,1
device15<->device76,1
device84<->device72,1
device98<->device18,1
device39<->device25,1
device14<->device18,1
device6<->device22,1
device12<->device94,1
device9<->device62,1
device84<->device99,1
device67<->device11,1
device88<->device51,1
device48<->device65,1
device59<->device17,1
device99<->device87,1
device49<->device2,1
device21<->device54,1
device90<->device29,1
device8<->device94,1
device3<->device52,1
device23<->device4,1
device27<->device97,1
device26<->device57,1
device32<->device85,1
device87<->device97,1
device85<->device82,1
device96<->device79,1
device62<->device65,1
device2<->device27,1
device87<->device4,1
device48<->device55,1
device26<->device21,1
device59<->device1,1
device92<->device90,1
device66<->device55,1
device73<->device87,1
device69<->device4,1
device46<->device85,1
device55<->device76,1
device97<->device37,1
device79<->device90,1
device2<->device8,1
device77<->device62,1
device67<->device21,1
device86<->device85,1
device47<->device32,1
device69<->device2,1
device42<->device75,1
device14<->device58,1
device10<->device43,1
device29<->device65,1
device31<->device47,1
device67<->device32,1
device63<->device64,1
device93<->device62,1
device92<->device46,1
device20<->device11,1
device50<->device11,1
device73<->device36,1
device98<->device70,1
device29<->device53,1
device24<->device8,1
device65<->device85,1
device35<->device60,1
device38<->device84,1
device20<->device14,1
device88<->device19,1
device17<->device35,1
device2<->device10,1
device30<->device1,1
device87<->device75,1
device96<->device43,1
device13<->device25,1
device78<->device26,1
device16<->device51,1
device1<->device94,1
device66<->device14,1
device74<->device72,1
device63<->device62,1
device51<->device47,1
device97<->device9,1
device35<->device19,1
device90<->device38,1
device68<->device86,1
device73<->device26,1
device42<->device86,1
device15<->device36,1
device69<->device43,1
device53<->device51,1
device44<->device62,1
device11<->device59,1
device79<->device97,1
device14<->device20,1
device94<->device12,1
device47<->device52,1
device65<->device48,1
device16<->device58,1
device70<->device71,1
device36<->device13,1
device47<->device49,1
device33<->device22,1
device73<->device99,1
device35<->device34,1
device38<->device78,1
device65<->device24,1
device42<->device88,1
device77<->device6,1
device43<->device12,1
device58<->device84,1
device2<->device94,1
device1<->device56,1
device30<->device88,1
device87<->device14,1
device76<->device94,1
device78<->device16,1
device4<->device54,1
device99<->device83,1
device21<->device32,1
device44<->device92,1
device90<->device39,1
device33<->device7,1
device55<->device98,1
device59<->device98,1
device24<->device65,1
device48<->device85,1
device22<->device51,1
device87<->device9,1
device61<->device65,1
device29<->device0,1
device6<->device23,1
device56<->device53,1
device49<->device35,1
device40<->device49,1
device14<->device8,1
device80<->device94,1
device26<->device20,1
device43<->device63,1
device13<->device15,1
device74<->device73,1
device9<->device15,1
device97<->device10,1
device17<->device33,1
device48<->device54,1
device2<->device13,1
device80<->device99,1
device19<->device6,1
device96<->device4,1
device79<->device44,1
device92<->device73,1
device23<->device80,1
device77<->device46,1
device0<->device68,1
device8<->device97,1
device33<->device0,1
device34<->device17,1
device98<->device17,1
device50<->device98,1
device7<->device81,1
device21<->device88,1
device41<->device39,1
device63<->device94,1
device80<->device28,1
device1<->device29,1
device43<->device59,1
device72<->device59,1
device22<->device37,1
device85<->device50,1
device79<->device86,1
device3<->device35,1
device91<->device58,1
device97<->device34,1
device98<->device26,1
device28<->device89,1
device30<->device94,1
device54<->device18,1
device96<->device70,1
device29<->device80,1
device26<->device43,1
device67<->device88,1
device91<->device54,1
device99<->device22,1
device63<->device90,1
device48<->device8,1
device17<->device62,1
device68<->device32,1
device30<->device46,1
device68<->device1,1
device77<->device90,1
device7<->device5,1
device63<->device85,1
device50<->device89,1
device26<->device47,1
device16<->device91,1
device87<->device30,1
device87<->device60,1
device24<->device43,1
device32<->device29,1
device71<->device6,1
device34<->device85,1
device69<->device62,1
device71<->device83,1
device97<->device15,1
device83<->device89,1
device7<->device73,1
device16<->device20,1
device94<->device10,1
device10<->device82,1
device74<->device12,1
device95<->device2,1
device79<->device17,1
device66<->device41,1
device99<->device28,1
device88<->device45,1
device56<->device1,1
device36<->device94,1
device82<->device62,1
device80<->device11,1
device49<->device47,1
device63<->device83,1
device36<->device59,1
device90<->device34,1
device1<->device62,1
device93<->device43,1
device65<->device77,1
device32<->device61,1
device41<->device40,1
device39<->device88,1
device5<->device50,1
device31<->device85,1
device86<->device24,1
device25<->device9,1
device64<->device40,1
device14<->device97,1
device29<->device30,1
device33<->device59,1
device40<->device9,1
device95<->device33,1
device73<->device88,1
device85<->device32,1
device37<->device79,1
device71<->device84,1
device71<->device80,1
device91<->device29,1
device85<->device81,1
device26<->device27,1
device47<->device96,1
device58<->device38,1
device79<->device98,1
device73<->device30,1
device72<->device25,1
device86<->device14,1
device12<->device82,1
device17<->device3,1
device66<->device59,1
device4<->device67,1
device40<->device91,1
device54<->device37,1
device97<->device22,1
device28<->device75,1
device45<->device38,1
device37<->device45,1
device78<->device69,1
device18<->device41,1
device7<->device4,1
device13<->device43,1
device96<->device13,1
device16<->device50,1
device91<->device5,1
device33<->device30,1
device86<->device20,1
device13<->device24,1
device95<->device97,1
device9<->device99,1
device2<->device35,1
device49<->device84,1
device67<->device10,1
device25<->device18,1
device35<->device89,1
device17<->device13,1
device64<->device92,1
device15<->device5,1
device22<->device27,1
device76<->device2,1
device73<->device6,1
device16<->device1,1
device63<->device7,1
device49<->device62,1
device1<->device79,1
device25<->device5,1
device42<->device99,1
device75<->device99,1
device1<->device46,1
device19<->device79,1
device88<->device34,1
device85<->device62,1
device74<->device4,1
device66<->device39,1
device66<->device5,1
device54<->device70,1
device39<->device58,1
device64<->device83,1
device24<->device31,1
device48<->device57,1
device90<->device11,1
device75<->device10,1
device97<->device52,1
device82<->device46,1
device1<->device53,1
device41<->device82,1
device78<->device30,1
device87<->device61,1
device52<->device40,1
device85<->device42,1
device46<->device7,1
device50<->device78,1
device71<->device29,1
device48<->device32,1
device19<->device70,1
device49<->device72,1
device42<->device44,1
device92<->device96,1
device12<->device62,1
device3<->device69,1
device38<->device61,1
device97<->device4,1
device73<->device40,1
device25<->device22,1
device53<->device48,1
device83<->device63,1
device70<->device61,1
device84<->device7,1
device61<->device81,1
device88<->device35,1
device27<->device95,1
device57<->device76,1
device88<->device47,1
device92<->device36,1
device1<->device20,1
device65<->device10,1
device19<->device8,1
device13<->device44,1
device86<->device82,1
device0<->device44,1
device74<->device60,1
device78<->device77,1
device6<->device12,1
device21<->device37,1
device17<->device71,1
device75<->device96,1
device64<->device12,1
device60<->device22,1
device93<->device14,1
device9<->device39,1
device21<->device42,1
device44<->device75,1
device1<->device72,1
device50<->device51,1
device37<->device21,1
device8<->device16,1
device82<->device65,1
device55<->device88,1
device46<->device67,1
device19<->device15,1
device79<->device70,1
device86<->device57,1
device33<->device45,1
device49<->device32,1
device33<->device18,1
device64<->device80,1
device9<->device61,1
device39<->device31,1
device73<->device57,1
device45<->device47,1
device56<->device60,1
device21<->device99,1
device80<->device60,1
device58<->device20,1
device55<->device77,1
device28<->device44,1
device75<->device93,1
device30<->device43,1
device78<->device74,1
device44<->device82,1
device77<->device33,1
device22<->device77,1
device63<->device34,1
device7<->device78,1
device63<->device86,1
device10<->device66,1
device1<->device43,1
device16<->device83,1
device82<->device93,1
device65<->device57,1
device36<->device84,1
device40<->device16,1
device41<->device34,1
device72<->device18,1
device73<->device4,1
device80<->device17,1
device36<->device49,1
device99<->device38,1
device54<->device2,1
device9<->device79,1
device23<->device12,1
device74<->device46,1
device84<->device76,1
device39<->device60,1
device26<->device41,1
device14<->device59,1
device24<->device82,1
device54<->device64,1
device38<->device67,1
device77<->device91,1
device89<->device80,1
device6<->device53,1
device37<->device93,1
device51<->device23,1
device8<->device75,1
device63<->device47,1
device71<->device9,1
device28<->device1,1
device83<->device30,1
device46<->device44,1
device87<->device54,1
device90<->device44,1
device63<->device75,1
device21<->device90,1
device27<->device37,1
device82<->device81,1
device25<->device35,1
device52<->device28,1
device21<->device45,1
device0<->device29,1
device82<->device60,1
device11<->device16,1
device61<->device15,1
device59<->device26,1
device71<->device64,1
device28<->device29,1
device66<->device44,1
device97<->device49,1
device28<->device26,1
device71<->device28,1
device52<->device17,1
device0<->device2,1
device71<->device44,1
device81<->device34,1
device15<->device27,1
device98<->device33,1
device33<->device75,1
device51<->device2,1
device87<->device23,1
device26<->device63,1
device94<->device62,1
device57<->device10,1
device4<->device57,1
device68<->device28,1
device20<->device64,1
device85<->device89,1
device8<->device90,1
device63<->device56,1
device3<->device53,1
device12<->device57,1
device48<->device11,1
device22<->device14,1
device6<->device65,1
device43<->device82,1
device13<->device26,1
device91<->device90,1
device36<->device18,1
device63<->device0,1
device21<->device12,1
device29<->device55,1
device51<->device91,1
device59<->device47,1
device30<->device19,1
device12<->device86,1
device23<->device93,1
device78<->device64,1
device51<->device88,1
device97<->device91,1
device12<->device89,1
device72<->device92,1
device90<->device94,1
device3<->device50,1
device48<->device39,1
device92<->device10,1
device51<->device95,1
device61<->device6,1
device19<->device42,1
device2<->device1,1
device41<->device3,1
device25<->device47,1
device41<->device9,1
device97<->device99,1
device94<->device21,1
device24<->device48,1
device2<->device12,1
device79<->device89,1
device87<->device92,1
device30<->device58,1
device71<->device49,1
device10<->device31,1
device0<->device98,1
device42<->device53,1
device2<->device42,1
device69<->device39,1
device3<->device19,1
device8<->device22,1
device47<->device11,1
device56<->device94,1
device29<->device14,1
device93<->device27,1
device69<->device77,1
device19<->device17,1
device58<->device68,1
device36<->device37,1
device64<->device39,1
device75<->device61,1
device58<->device19,1
device94<->device54,1
device72<->device11,1
device41<->device98,1
device77<->device82,1
device21<->device53,1
device87<->device17,1
device61<->device39,1
device35<->device48,1
device7<->device63,1
device46<->device31,1
device16<->device10,1
device93<->device4,1
device1<->device41,1
device5<->device54,1
device40<->device56,1
device38<->device85,1
device59<->device88,1
device3<->device21,1
device31<->device72,1
device83<->device27,1
device26<->device90,1
device38<->device21,1
device15<->device63,1
device44<->device80,1
device38<->device87,1
device25<->device30,1
device90<->device56,1
device95<->device70,1
device67<->device22,1
device57<->device62,1
device26<->device32,1
device15<->device19,1
device37<->device10,1
device97<->device98,1
device39<->device63,1
device6<->device78,1
device65<->device30,1
device52<->device95,1
device91<->device15,1
device14<->device31,1
device27<->device73,1
device16<->device95,1
device71<->device42,1
device15<->device24,1
device53<->device56,1
device4<->device91,1
device45<->device93,1
device83<->device55,1
device83<->device50,1
device97<->device3,1
device33<->device60,1
device34<->device2,1
device51<->device98,1
device24<->device34,1
device86<->device13,1
device16<->device45,1
device80<->device67,1
device93<->device66,1
device67<->device7,1
device23<->device32,1
device62<->device85,1
device77<->device21,1
device61<->device9,1
device49<->device1,1
device78<->device27,1
device50<->device40,1
device69<->device30,1
device93<->device78,1
device82<->device73,1
device27<->device24,1
device3<->device33,1
device4<->device63,1
device28<->device31,1
device86<->device42,1
device12<->device37,1
device64<->device33,1
device43<->device41,1
device36<->device38,1
device81<->device9,1
device93<->device84,1
device43<->device45,1
device84<->device90,1
device94<->device39,1
device79<->device4,1
device95<->device94,1
device32<->device51,1
device50<->device80,1
device30<->device28,1
device55<->device29,1
device63<->device31,1
device90<->device26,1
device95<->device17,1
device77<->device20,1
device78<->device0,1
device70<->device66,1
device11<->device6,1
device95<->device83,1
device51<->device4,1
device47<->device50,1
device28<->device97,1
device46<->device87,1
device0<->device95,1
device36<->device82,1
device50<->device48,1
device68<->device96,1
device33<->device28,1
device73<->device96,1
device81<->device71,1
device53<->device11,1
device60<->device3,1
device18<->device12,1
device49<->device37,1
device31<->device8,1
device28<->device22,1
device85<->device94,1
device77<->device15,1
device32<->device17,1
device54<->device81,1
device93<->device96,1
device43<->device28,1
device19<->device12,1
device32<->device90,1
device38<->device96,1
device55<->device32,1
device19<->device53,1
device69<->device92,1
device6<->device68,1
device79<->device22,1
device29<->device86,1
device30<->device13,1
device58<->device11,1
device66<->device62,1
device46<->device75,1
device94<->device8,1
device19<->device74,1
device55<->device36,1
device21<->device6,1
device8<->device12,1
device8<->device51,1
device96<->device51,1
device76<->device79,1
device75<->device49,1
device91<->device75,1
device23<->device57,1
device88<->device6,1
device67<->device15,1
device26<->device93,1
device8<->device35,1
device20<->device80,1
device42<->device93,1
device42<->device4,1
device90<->device99,1
device31<->device38,1
device5<->device26,1
device70<->device14,1
device1<->device84,1
device4<->device76,1
device62<->device20,1
device99<->device27,1
device71<->device51,1
device88<->device57,1
device58<->device32,1
device55<->device72,1
device72<->device12,1
device8<->device65,1
device31<->device30,1
device46<->device16,1
device69<->device52,1
device42<->device16,1
device56<->device71,1
device1<->device32,1
device63<->device99,1
device61<->device26,1
device31<->device39,1
device91<->device10,1
device32<->device97,1
device15<->device17,1
device58<->device35,1
device84<->device94,1
device54<->device48,1
device20<->device92,1
device94<->device50,1
device59<->device94,1
device74<->device35,1
device45<->device56,1
device47<->device95,1
device3<->device57,1
device84<->device48,1
device97<->device65,1
device67<->device42,1
device75<->device81,1
device20<->device90,1
device88<->device48,1
device62<->device51,1
device66<->device10,1
device98<->device32,1
device57<->device20,1
device31<->device11,1
device94<->device26,1
device96<->device67,1
device24<->device77,1
device98<->device65,1
device84<->device35,1
device1<->device96,1
device74<->device51,1
device86<->device83,1
device90<->device60,1
device96<->device68,1
device81<->device13,1
device54<->device22,1
device71<->device99,1
device36<->device63,1
device51<->device86,1
device92<->device89,1
device59<->device44,1
device67<->device44,1
device65<->device12,1
device8<->device99,1
device17<->device55,1
device63<->device46,1
device7<->device16,1
device64<->device93,1
device41<->device0,1
device76<->device15,1
device26<->device75,1
device3<->device10,1
device53<->device92,1
device3<->device94,1
device53<->device71,1
device15<->device22,1
device9<->device63,1
device68<->device93,1
device72<->device17,1
device80<->device98,1
device7<->device11,1
device97<->device14,1
device35<->device68,1
device0<->device62,1
device81<->device30,1
device71<->device60,1
device36<->device88,1
device8<->device21,1
device31<->device33,1
device38<->device95,1
device48<->device60,1
device14<->device72,1
device27<->device45,1
device71<->device79,1
